name,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,is_legendary,defensive_profile,weaknesses,role
blaziken,fire,fighting,80,120,70,110,70,80,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 2, 'psychic': 2, 'bug': 0.25, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 1.0}","['water', 'ground', 'flying', 'psychic']",physical attacker
mudkip,water,,50,70,50,50,50,40,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",balanced
marshtomp,water,ground,70,85,70,60,70,50,False,"{'normal': 1, 'fire': 0.5, 'water': 1.0, 'electric': 0, 'grass': 4, 'ice': 1.0, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}",['grass'],balanced
swampert,water,ground,100,110,90,85,90,60,False,"{'normal': 1, 'fire': 0.5, 'water': 1.0, 'electric': 0, 'grass': 4, 'ice': 1.0, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}",['grass'],physical attacker
poochyena,dark,,35,55,35,30,30,35,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 2, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['fighting', 'bug', 'fairy']",balanced
mightyena,dark,,70,90,70,60,60,70,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 2, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['fighting', 'bug', 'fairy']",balanced
zigzagoon,normal,,38,30,41,30,41,60,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
linoone,normal,,78,70,61,50,61,100,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
wurmple,bug,,45,45,35,20,30,20,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'flying', 'rock']",balanced
silcoon,bug,,50,35,55,25,25,15,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'flying', 'rock']",balanced
beautifly,bug,flying,60,70,50,100,50,65,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 2, 'grass': 0.25, 'ice': 2, 'fighting': 0.25, 'poison': 1, 'ground': 0.0, 'flying': 2, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'electric', 'ice', 'flying', 'rock']",special attacker
cascoon,bug,,50,35,55,25,25,15,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'flying', 'rock']",balanced
dustox,bug,poison,60,50,70,50,90,65,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.25, 'ice': 1, 'fighting': 0.25, 'poison': 0.5, 'ground': 1.0, 'flying': 2, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 0.5}","['fire', 'flying', 'psychic', 'rock']",defensive support
lotad,water,grass,40,30,30,40,50,30,False,"{'normal': 1, 'fire': 1.0, 'water': 0.25, 'electric': 1.0, 'grass': 1.0, 'ice': 1.0, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['poison', 'flying', 'bug']",balanced
lombre,water,grass,60,50,50,60,70,50,False,"{'normal': 1, 'fire': 1.0, 'water': 0.25, 'electric': 1.0, 'grass': 1.0, 'ice': 1.0, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['poison', 'flying', 'bug']",balanced
ludicolo,water,grass,80,70,70,90,100,70,False,"{'normal': 1, 'fire': 1.0, 'water': 0.25, 'electric': 1.0, 'grass': 1.0, 'ice': 1.0, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['poison', 'flying', 'bug']",bulky defender
seedot,grass,,40,40,50,30,30,30,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",balanced
nuzleaf,grass,dark,70,70,40,60,40,60,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 2, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 0, 'bug': 4, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['fire', 'ice', 'fighting', 'poison', 'flying', 'bug', 'fairy']",balanced
shiftry,grass,dark,90,100,60,90,60,80,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 2, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 0, 'bug': 4, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['fire', 'ice', 'fighting', 'poison', 'flying', 'bug', 'fairy']",physical attacker
taillow,normal,flying,40,55,30,30,30,85,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 1.0, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['electric', 'ice', 'rock']",balanced
swellow,normal,flying,60,85,60,75,50,125,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 1.0, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['electric', 'ice', 'rock']",balanced
wingull,water,flying,40,30,30,55,30,85,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 4, 'grass': 1.0, 'ice': 1.0, 'fighting': 0.5, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'rock']",balanced
pelipper,water,flying,60,50,100,95,70,65,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 4, 'grass': 1.0, 'ice': 1.0, 'fighting': 0.5, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'rock']",defensive support
ralts,psychic,fairy,28,25,25,45,35,40,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.25, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1.0, 'rock': 1, 'ghost': 2, 'dragon': 0, 'dark': 1.0, 'steel': 2, 'fairy': 1}","['poison', 'ghost', 'steel']",balanced
kirlia,psychic,fairy,38,35,35,65,55,50,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.25, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1.0, 'rock': 1, 'ghost': 2, 'dragon': 0, 'dark': 1.0, 'steel': 2, 'fairy': 1}","['poison', 'ghost', 'steel']",balanced
gardevoir,psychic,fairy,68,65,65,125,115,80,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.25, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1.0, 'rock': 1, 'ghost': 2, 'dragon': 0, 'dark': 1.0, 'steel': 2, 'fairy': 1}","['poison', 'ghost', 'steel']",special attacker
surskit,bug,water,40,30,32,50,52,65,False,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 2, 'grass': 1.0, 'ice': 0.5, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'flying', 'rock']",balanced
masquerain,bug,flying,70,60,62,100,82,80,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 2, 'grass': 0.25, 'ice': 2, 'fighting': 0.25, 'poison': 1, 'ground': 0.0, 'flying': 2, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'electric', 'ice', 'flying', 'rock']",special attacker
shroomish,grass,,60,40,60,40,60,35,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",balanced
breloom,grass,fighting,60,130,80,60,60,70,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 4, 'psychic': 2, 'bug': 1.0, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['fire', 'ice', 'poison', 'flying', 'psychic', 'fairy']",physical attacker
slakoth,normal,,60,60,60,35,35,30,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
vigoroth,normal,,80,80,80,55,55,90,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],bulky defender
slaking,normal,,150,160,100,95,65,100,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],fast attacker
nincada,bug,ground,31,45,90,30,30,40,False,"{'normal': 1, 'fire': 2, 'water': 2, 'electric': 0, 'grass': 1.0, 'ice': 2, 'fighting': 0.5, 'poison': 0.5, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'water', 'ice', 'flying']",defensive support
ninjask,bug,flying,61,90,45,50,50,160,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 2, 'grass': 0.25, 'ice': 2, 'fighting': 0.25, 'poison': 1, 'ground': 0.0, 'flying': 2, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'electric', 'ice', 'flying', 'rock']",fast attacker
shedinja,bug,ghost,1,90,45,30,30,40,False,"{'normal': 0, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.0, 'poison': 0.5, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['fire', 'flying', 'rock', 'ghost', 'dark']",balanced
whismur,normal,,64,51,23,51,23,28,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
loudred,normal,,84,71,43,71,43,48,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
exploud,normal,,104,91,63,91,73,68,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
makuhita,fighting,,72,60,30,20,30,25,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 2, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['flying', 'psychic', 'fairy']",balanced
hariyama,fighting,,144,120,60,40,60,50,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 2, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['flying', 'psychic', 'fairy']",physical attacker
azurill,normal,fairy,50,20,40,20,40,20,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1.0, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 0, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['poison', 'steel']",balanced
nosepass,rock,,30,45,135,45,90,30,False,"{'normal': 0.5, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 2, 'fairy': 1}","['water', 'grass', 'fighting', 'ground', 'steel']",defensive support
skitty,normal,,50,45,45,35,35,50,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
delcatty,normal,,70,65,65,55,55,90,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
sableye,dark,ghost,50,75,75,65,65,50,False,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 1.0, 'rock': 1, 'ghost': 1.0, 'dragon': 1, 'dark': 1.0, 'steel': 1, 'fairy': 2}",['fairy'],balanced
mawile,steel,fairy,50,85,85,55,55,50,False,"{'normal': 0.5, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 1.0, 'poison': 0, 'ground': 2, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.25, 'rock': 0.5, 'ghost': 1, 'dragon': 0.0, 'dark': 0.5, 'steel': 1.0, 'fairy': 0.5}","['fire', 'ground']",balanced
aron,steel,rock,50,70,100,40,40,30,False,"{'normal': 0.25, 'fire': 1.0, 'water': 2, 'electric': 1, 'grass': 1.0, 'ice': 0.5, 'fighting': 4, 'poison': 0.0, 'ground': 4, 'flying': 0.25, 'psychic': 0.5, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1.0, 'fairy': 0.5}","['water', 'fighting', 'ground']",defensive support
lairon,steel,rock,60,90,140,50,50,40,False,"{'normal': 0.25, 'fire': 1.0, 'water': 2, 'electric': 1, 'grass': 1.0, 'ice': 0.5, 'fighting': 4, 'poison': 0.0, 'ground': 4, 'flying': 0.25, 'psychic': 0.5, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1.0, 'fairy': 0.5}","['water', 'fighting', 'ground']",defensive support
aggron,steel,rock,70,110,180,60,60,50,False,"{'normal': 0.25, 'fire': 1.0, 'water': 2, 'electric': 1, 'grass': 1.0, 'ice': 0.5, 'fighting': 4, 'poison': 0.0, 'ground': 4, 'flying': 0.25, 'psychic': 0.5, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1.0, 'fairy': 0.5}","['water', 'fighting', 'ground']",physical attacker
meditite,fighting,psychic,30,40,55,40,55,60,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 1.0, 'bug': 1.0, 'rock': 0.5, 'ghost': 2, 'dragon': 1, 'dark': 1.0, 'steel': 1, 'fairy': 2}","['flying', 'ghost', 'fairy']",balanced
medicham,fighting,psychic,60,60,75,60,75,80,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 1.0, 'bug': 1.0, 'rock': 0.5, 'ghost': 2, 'dragon': 1, 'dark': 1.0, 'steel': 1, 'fairy': 2}","['flying', 'ghost', 'fairy']",balanced
electrike,electric,,40,45,40,65,40,65,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}",['ground'],balanced
manectric,electric,,70,75,60,105,60,105,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}",['ground'],fast attacker
plusle,electric,,60,50,40,85,75,95,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}",['ground'],balanced
minun,electric,,60,40,50,75,85,95,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}",['ground'],balanced
volbeat,bug,,65,73,75,47,85,85,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'flying', 'rock']",balanced
illumise,bug,,65,47,75,73,85,85,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'flying', 'rock']",balanced
roselia,grass,poison,50,60,45,100,80,65,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.25, 'ice': 2, 'fighting': 0.5, 'poison': 1.0, 'ground': 1.0, 'flying': 2, 'psychic': 2, 'bug': 1.0, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 0.5}","['fire', 'ice', 'flying', 'psychic']",special attacker
gulpin,poison,,70,43,53,43,53,40,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 2, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 0.5}","['ground', 'psychic']",balanced
swalot,poison,,100,73,83,73,83,55,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 2, 'bug': 0.5, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 0.5}","['ground', 'psychic']",bulky defender
carvanha,water,dark,45,90,20,65,20,65,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 2, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 2}","['electric', 'grass', 'fighting', 'bug', 'fairy']",balanced
sharpedo,water,dark,70,120,40,95,40,95,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 2, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 2}","['electric', 'grass', 'fighting', 'bug', 'fairy']",physical attacker
wailmer,water,,130,70,35,70,35,60,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",balanced
wailord,water,,170,90,45,90,45,60,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",balanced
numel,fire,ground,60,60,40,65,45,35,False,"{'normal': 1, 'fire': 0.5, 'water': 4, 'electric': 0, 'grass': 1.0, 'ice': 1.0, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'ground']",balanced
camerupt,fire,ground,70,100,70,105,75,40,False,"{'normal': 1, 'fire': 0.5, 'water': 4, 'electric': 0, 'grass': 1.0, 'ice': 1.0, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'ground']",physical attacker
torkoal,fire,,70,85,140,85,70,20,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'ground', 'rock']",defensive support
spoink,psychic,,60,25,35,70,80,60,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'ghost', 'dark']",balanced
